d_debris_cm,h_km,beta,miss_budget,sigma_miss_m,material,launch,n_engagements_life,C_platform,m_on_target_g,mass_penalty,m_shot_g,n_kicks,n_shots,cost_material,cost_launch,cost_energy,cost_platform,cost_per_object,cost_per_kg
1,400,1,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),3000 dedicated,1000,5e+07,0.26367,16.8444,4.44136,1,1.11111,35.9405,14.8045,6.56542e-05,50000,50050.7,3.54037e+07
1,400,1,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),3000 dedicated,1000,5e+08,0.26367,16.8444,4.44136,1,1.11111,35.9405,14.8045,6.56542e-05,500000,500051,3.53714e+08
1,400,1,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),3000 dedicated,10000,5e+07,0.26367,16.8444,4.44136,1,1.11111,35.9405,14.8045,6.56542e-05,5000,5050.75,3.57267e+06
1,400,1,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),3000 dedicated,10000,5e+08,0.26367,16.8444,4.44136,1,1.11111,35.9405,14.8045,6.56542e-05,50000,50050.7,3.54037e+07
1,400,1,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),3000 dedicated,100000,5e+07,0.26367,16.8444,4.44136,1,1.11111,35.9405,14.8045,6.56542e-05,500,550.745,389572
1,400,1,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),3000 dedicated,100000,5e+08,0.26367,16.8444,4.44136,1,1.11111,35.9405,14.8045,6.56542e-05,5000,5050.75,3.57267e+06
1,400,1,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),7000 rideshare,1000,5e+07,0.26367,16.8444,4.44136,1,1.11111,35.9405,34.5439,6.56542e-05,50000,50070.5,3.54176e+07
1,400,1,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),7000 rideshare,1000,5e+08,0.26367,16.8444,4.44136,1,1.11111,35.9405,34.5439,6.56542e-05,500000,500070,3.53728e+08
1,400,1,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),7000 rideshare,10000,5e+07,0.26367,16.8444,4.44136,1,1.11111,35.9405,34.5439,6.56542e-05,5000,5070.48,3.58663e+06
1,400,1,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),7000 rideshare,10000,5e+08,0.26367,16.8444,4.44136,1,1.11111,35.9405,34.5439,6.56542e-05,50000,50070.5,3.54176e+07
1,400,1,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),7000 rideshare,100000,5e+07,0.26367,16.8444,4.44136,1,1.11111,35.9405,34.5439,6.56542e-05,500,570.484,403535
1,400,1,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),7000 rideshare,100000,5e+08,0.26367,16.8444,4.44136,1,1.11111,35.9405,34.5439,6.56542e-05,5000,5070.48,3.58663e+06
1,400,1,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),3000 dedicated,1000,5e+07,0.26367,16.8444,4.44136,1,1.11111,12.268,14.8045,6.56542e-05,50000,50027.1,3.53869e+07
1,400,1,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),3000 dedicated,1000,5e+08,0.26367,16.8444,4.44136,1,1.11111,12.268,14.8045,6.56542e-05,500000,500027,3.53697e+08
1,400,1,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),3000 dedicated,10000,5e+07,0.26367,16.8444,4.44136,1,1.11111,12.268,14.8045,6.56542e-05,5000,5027.07,3.55593e+06
1,400,1,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),3000 dedicated,10000,5e+08,0.26367,16.8444,4.44136,1,1.11111,12.268,14.8045,6.56542e-05,50000,50027.1,3.53869e+07
1,400,1,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),3000 dedicated,100000,5e+07,0.26367,16.8444,4.44136,1,1.11111,12.268,14.8045,6.56542e-05,500,527.073,372828
1,400,1,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),3000 dedicated,100000,5e+08,0.26367,16.8444,4.44136,1,1.11111,12.268,14.8045,6.56542e-05,5000,5027.07,3.55593e+06
1,400,1,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),7000 rideshare,1000,5e+07,0.26367,16.8444,4.44136,1,1.11111,12.268,34.5439,6.56542e-05,50000,50046.8,3.54009e+07
1,400,1,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),7000 rideshare,1000,5e+08,0.26367,16.8444,4.44136,1,1.11111,12.268,34.5439,6.56542e-05,500000,500047,3.53711e+08
1,400,1,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),7000 rideshare,10000,5e+07,0.26367,16.8444,4.44136,1,1.11111,12.268,34.5439,6.56542e-05,5000,5046.81,3.56989e+06
1,400,1,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),7000 rideshare,10000,5e+08,0.26367,16.8444,4.44136,1,1.11111,12.268,34.5439,6.56542e-05,50000,50046.8,3.54009e+07
1,400,1,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),7000 rideshare,100000,5e+07,0.26367,16.8444,4.44136,1,1.11111,12.268,34.5439,6.56542e-05,500,546.812,386790
1,400,1,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),7000 rideshare,100000,5e+08,0.26367,16.8444,4.44136,1,1.11111,12.268,34.5439,6.56542e-05,5000,5046.81,3.56989e+06
1,400,1,"design (R=10 m, 200 µrad)",0.0058,W (upper),3000 dedicated,1000,5e+07,0.26367,16.8444,4.44136,1,1.11111,0.493485,14.8045,6.56542e-05,50000,50015.3,3.53786e+07
1,400,1,"design (R=10 m, 200 µrad)",0.0058,W (upper),3000 dedicated,1000,5e+08,0.26367,16.8444,4.44136,1,1.11111,0.493485,14.8045,6.56542e-05,500000,500015,3.53688e+08
1,400,1,"design (R=10 m, 200 µrad)",0.0058,W (upper),3000 dedicated,10000,5e+07,0.26367,16.8444,4.44136,1,1.11111,0.493485,14.8045,6.56542e-05,5000,5015.3,3.5476e+06
1,400,1,"design (R=10 m, 200 µrad)",0.0058,W (upper),3000 dedicated,10000,5e+08,0.26367,16.8444,4.44136,1,1.11111,0.493485,14.8045,6.56542e-05,50000,50015.3,3.53786e+07
1,400,1,"design (R=10 m, 200 µrad)",0.0058,W (upper),3000 dedicated,100000,5e+07,0.26367,16.8444,4.44136,1,1.11111,0.493485,14.8045,6.56542e-05,500,515.298,364499
1,400,1,"design (R=10 m, 200 µrad)",0.0058,W (upper),3000 dedicated,100000,5e+08,0.26367,16.8444,4.44136,1,1.11111,0.493485,14.8045,6.56542e-05,5000,5015.3,3.5476e+06
1,400,1,"design (R=10 m, 200 µrad)",0.0058,W (upper),7000 rideshare,1000,5e+07,0.26367,16.8444,4.44136,1,1.11111,0.493485,34.5439,6.56542e-05,50000,50035,3.53925e+07
1,400,1,"design (R=10 m, 200 µrad)",0.0058,W (upper),7000 rideshare,1000,5e+08,0.26367,16.8444,4.44136,1,1.11111,0.493485,34.5439,6.56542e-05,500000,500035,3.53702e+08
1,400,1,"design (R=10 m, 200 µrad)",0.0058,W (upper),7000 rideshare,10000,5e+07,0.26367,16.8444,4.44136,1,1.11111,0.493485,34.5439,6.56542e-05,5000,5035.04,3.56156e+06
1,400,1,"design (R=10 m, 200 µrad)",0.0058,W (upper),7000 rideshare,10000,5e+08,0.26367,16.8444,4.44136,1,1.11111,0.493485,34.5439,6.56542e-05,50000,50035,3.53925e+07
1,400,1,"design (R=10 m, 200 µrad)",0.0058,W (upper),7000 rideshare,100000,5e+07,0.26367,16.8444,4.44136,1,1.11111,0.493485,34.5439,6.56542e-05,500,535.037,378462
1,400,1,"design (R=10 m, 200 µrad)",0.0058,W (upper),7000 rideshare,100000,5e+08,0.26367,16.8444,4.44136,1,1.11111,0.493485,34.5439,6.56542e-05,5000,5035.04,3.56156e+06
1,400,1,20 mm budget,0.02,Re (2026-07-22 spot),3000 dedicated,1000,5e+07,0.26367,200.29,52.8105,1,1.11111,427.354,176.035,0.000780668,50000,50603.4,3.57946e+07
1,400,1,20 mm budget,0.02,Re (2026-07-22 spot),3000 dedicated,1000,5e+08,0.26367,200.29,52.8105,1,1.11111,427.354,176.035,0.000780668,500000,500603,3.54104e+08
1,400,1,20 mm budget,0.02,Re (2026-07-22 spot),3000 dedicated,10000,5e+07,0.26367,200.29,52.8105,1,1.11111,427.354,176.035,0.000780668,5000,5603.39,3.96359e+06
1,400,1,20 mm budget,0.02,Re (2026-07-22 spot),3000 dedicated,10000,5e+08,0.26367,200.29,52.8105,1,1.11111,427.354,176.035,0.000780668,50000,50603.4,3.57946e+07
1,400,1,20 mm budget,0.02,Re (2026-07-22 spot),3000 dedicated,100000,5e+07,0.26367,200.29,52.8105,1,1.11111,427.354,176.035,0.000780668,500,1103.39,780489
1,400,1,20 mm budget,0.02,Re (2026-07-22 spot),3000 dedicated,100000,5e+08,0.26367,200.29,52.8105,1,1.11111,427.354,176.035,0.000780668,5000,5603.39,3.96359e+06
1,400,1,20 mm budget,0.02,Re (2026-07-22 spot),7000 rideshare,1000,5e+07,0.26367,200.29,52.8105,1,1.11111,427.354,410.748,0.000780668,50000,50838.1,3.59606e+07
1,400,1,20 mm budget,0.02,Re (2026-07-22 spot),7000 rideshare,1000,5e+08,0.26367,200.29,52.8105,1,1.11111,427.354,410.748,0.000780668,500000,500838,3.5427e+08
1,400,1,20 mm budget,0.02,Re (2026-07-22 spot),7000 rideshare,10000,5e+07,0.26367,200.29,52.8105,1,1.11111,427.354,410.748,0.000780668,5000,5838.1,4.12961e+06
1,400,1,20 mm budget,0.02,Re (2026-07-22 spot),7000 rideshare,10000,5e+08,0.26367,200.29,52.8105,1,1.11111,427.354,410.748,0.000780668,50000,50838.1,3.59606e+07
1,400,1,20 mm budget,0.02,Re (2026-07-22 spot),7000 rideshare,100000,5e+07,0.26367,200.29,52.8105,1,1.11111,427.354,410.748,0.000780668,500,1338.1,946514
1,400,1,20 mm budget,0.02,Re (2026-07-22 spot),7000 rideshare,100000,5e+08,0.26367,200.29,52.8105,1,1.11111,427.354,410.748,0.000780668,5000,5838.1,4.12961e+06
1,400,1,20 mm budget,0.02,Re (2025 avg),3000 dedicated,1000,5e+07,0.26367,200.29,52.8105,1,1.11111,145.874,176.035,0.000780668,50000,50321.9,3.55955e+07
1,400,1,20 mm budget,0.02,Re (2025 avg),3000 dedicated,1000,5e+08,0.26367,200.29,52.8105,1,1.11111,145.874,176.035,0.000780668,500000,500322,3.53905e+08
1,400,1,20 mm budget,0.02,Re (2025 avg),3000 dedicated,10000,5e+07,0.26367,200.29,52.8105,1,1.11111,145.874,176.035,0.000780668,5000,5321.91,3.76448e+06
1,400,1,20 mm budget,0.02,Re (2025 avg),3000 dedicated,10000,5e+08,0.26367,200.29,52.8105,1,1.11111,145.874,176.035,0.000780668,50000,50321.9,3.55955e+07
1,400,1,20 mm budget,0.02,Re (2025 avg),3000 dedicated,100000,5e+07,0.26367,200.29,52.8105,1,1.11111,145.874,176.035,0.000780668,500,821.91,581382
1,400,1,20 mm budget,0.02,Re (2025 avg),3000 dedicated,100000,5e+08,0.26367,200.29,52.8105,1,1.11111,145.874,176.035,0.000780668,5000,5321.91,3.76448e+06
1,400,1,20 mm budget,0.02,Re (2025 avg),7000 rideshare,1000,5e+07,0.26367,200.29,52.8105,1,1.11111,145.874,410.748,0.000780668,50000,50556.6,3.57615e+07
1,400,1,20 mm budget,0.02,Re (2025 avg),7000 rideshare,1000,5e+08,0.26367,200.29,52.8105,1,1.11111,145.874,410.748,0.000780668,500000,500557,3.54071e+08
1,400,1,20 mm budget,0.02,Re (2025 avg),7000 rideshare,10000,5e+07,0.26367,200.29,52.8105,1,1.11111,145.874,410.748,0.000780668,5000,5556.62,3.93051e+06
1,400,1,20 mm budget,0.02,Re (2025 avg),7000 rideshare,10000,5e+08,0.26367,200.29,52.8105,1,1.11111,145.874,410.748,0.000780668,50000,50556.6,3.57615e+07
1,400,1,20 mm budget,0.02,Re (2025 avg),7000 rideshare,100000,5e+07,0.26367,200.29,52.8105,1,1.11111,145.874,410.748,0.000780668,500,1056.62,747408
1,400,1,20 mm budget,0.02,Re (2025 avg),7000 rideshare,100000,5e+08,0.26367,200.29,52.8105,1,1.11111,145.874,410.748,0.000780668,5000,5556.62,3.93051e+06
1,400,1,20 mm budget,0.02,W (upper),3000 dedicated,1000,5e+07,0.26367,200.29,52.8105,1,1.11111,5.86783,176.035,0.000780668,50000,50181.9,3.54964e+07
1,400,1,20 mm budget,0.02,W (upper),3000 dedicated,1000,5e+08,0.26367,200.29,52.8105,1,1.11111,5.86783,176.035,0.000780668,500000,500182,3.53806e+08
1,400,1,20 mm budget,0.02,W (upper),3000 dedicated,10000,5e+07,0.26367,200.29,52.8105,1,1.11111,5.86783,176.035,0.000780668,5000,5181.9,3.66545e+06
1,400,1,20 mm budget,0.02,W (upper),3000 dedicated,10000,5e+08,0.26367,200.29,52.8105,1,1.11111,5.86783,176.035,0.000780668,50000,50181.9,3.54964e+07
1,400,1,20 mm budget,0.02,W (upper),3000 dedicated,100000,5e+07,0.26367,200.29,52.8105,1,1.11111,5.86783,176.035,0.000780668,500,681.904,482348
1,400,1,20 mm budget,0.02,W (upper),3000 dedicated,100000,5e+08,0.26367,200.29,52.8105,1,1.11111,5.86783,176.035,0.000780668,5000,5181.9,3.66545e+06
1,400,1,20 mm budget,0.02,W (upper),7000 rideshare,1000,5e+07,0.26367,200.29,52.8105,1,1.11111,5.86783,410.748,0.000780668,50000,50416.6,3.56625e+07
1,400,1,20 mm budget,0.02,W (upper),7000 rideshare,1000,5e+08,0.26367,200.29,52.8105,1,1.11111,5.86783,410.748,0.000780668,500000,500417,3.53972e+08
1,400,1,20 mm budget,0.02,W (upper),7000 rideshare,10000,5e+07,0.26367,200.29,52.8105,1,1.11111,5.86783,410.748,0.000780668,5000,5416.62,3.83147e+06
1,400,1,20 mm budget,0.02,W (upper),7000 rideshare,10000,5e+08,0.26367,200.29,52.8105,1,1.11111,5.86783,410.748,0.000780668,50000,50416.6,3.56625e+07
1,400,1,20 mm budget,0.02,W (upper),7000 rideshare,100000,5e+07,0.26367,200.29,52.8105,1,1.11111,5.86783,410.748,0.000780668,500,916.617,648374
1,400,1,20 mm budget,0.02,W (upper),7000 rideshare,100000,5e+08,0.26367,200.29,52.8105,1,1.11111,5.86783,410.748,0.000780668,5000,5416.62,3.83147e+06
1,400,1,100 mm budget,0.1,Re (2026-07-22 spot),3000 dedicated,1000,5e+07,0.26367,5007.26,1320.26,1,1.11111,10683.9,4400.87,0.0195167,50000,65084.7,4.6038e+07
1,400,1,100 mm budget,0.1,Re (2026-07-22 spot),3000 dedicated,1000,5e+08,0.26367,5007.26,1320.26,1,1.11111,10683.9,4400.87,0.0195167,500000,515085,3.64348e+08
1,400,1,100 mm budget,0.1,Re (2026-07-22 spot),3000 dedicated,10000,5e+07,0.26367,5007.26,1320.26,1,1.11111,10683.9,4400.87,0.0195167,5000,20084.7,1.42071e+07
1,400,1,100 mm budget,0.1,Re (2026-07-22 spot),3000 dedicated,10000,5e+08,0.26367,5007.26,1320.26,1,1.11111,10683.9,4400.87,0.0195167,50000,65084.7,4.6038e+07
1,400,1,100 mm budget,0.1,Re (2026-07-22 spot),3000 dedicated,100000,5e+07,0.26367,5007.26,1320.26,1,1.11111,10683.9,4400.87,0.0195167,500,15584.7,1.1024e+07
1,400,1,100 mm budget,0.1,Re (2026-07-22 spot),3000 dedicated,100000,5e+08,0.26367,5007.26,1320.26,1,1.11111,10683.9,4400.87,0.0195167,5000,20084.7,1.42071e+07
1,400,1,100 mm budget,0.1,Re (2026-07-22 spot),7000 rideshare,1000,5e+07,0.26367,5007.26,1320.26,1,1.11111,10683.9,10268.7,0.0195167,50000,70952.6,5.01887e+07
1,400,1,100 mm budget,0.1,Re (2026-07-22 spot),7000 rideshare,1000,5e+08,0.26367,5007.26,1320.26,1,1.11111,10683.9,10268.7,0.0195167,500000,520953,3.68499e+08
1,400,1,100 mm budget,0.1,Re (2026-07-22 spot),7000 rideshare,10000,5e+07,0.26367,5007.26,1320.26,1,1.11111,10683.9,10268.7,0.0195167,5000,25952.6,1.83577e+07
1,400,1,100 mm budget,0.1,Re (2026-07-22 spot),7000 rideshare,10000,5e+08,0.26367,5007.26,1320.26,1,1.11111,10683.9,10268.7,0.0195167,50000,70952.6,5.01887e+07
1,400,1,100 mm budget,0.1,Re (2026-07-22 spot),7000 rideshare,100000,5e+07,0.26367,5007.26,1320.26,1,1.11111,10683.9,10268.7,0.0195167,500,21452.6,1.51746e+07
1,400,1,100 mm budget,0.1,Re (2026-07-22 spot),7000 rideshare,100000,5e+08,0.26367,5007.26,1320.26,1,1.11111,10683.9,10268.7,0.0195167,5000,25952.6,1.83577e+07
1,400,1,100 mm budget,0.1,Re (2025 avg),3000 dedicated,1000,5e+07,0.26367,5007.26,1320.26,1,1.11111,3646.86,4400.87,0.0195167,50000,58047.8,4.10604e+07
1,400,1,100 mm budget,0.1,Re (2025 avg),3000 dedicated,1000,5e+08,0.26367,5007.26,1320.26,1,1.11111,3646.86,4400.87,0.0195167,500000,508048,3.5937e+08
1,400,1,100 mm budget,0.1,Re (2025 avg),3000 dedicated,10000,5e+07,0.26367,5007.26,1320.26,1,1.11111,3646.86,4400.87,0.0195167,5000,13047.8,9.2294e+06
1,400,1,100 mm budget,0.1,Re (2025 avg),3000 dedicated,10000,5e+08,0.26367,5007.26,1320.26,1,1.11111,3646.86,4400.87,0.0195167,50000,58047.8,4.10604e+07
1,400,1,100 mm budget,0.1,Re (2025 avg),3000 dedicated,100000,5e+07,0.26367,5007.26,1320.26,1,1.11111,3646.86,4400.87,0.0195167,500,8547.75,6.0463e+06
1,400,1,100 mm budget,0.1,Re (2025 avg),3000 dedicated,100000,5e+08,0.26367,5007.26,1320.26,1,1.11111,3646.86,4400.87,0.0195167,5000,13047.8,9.2294e+06
1,400,1,100 mm budget,0.1,Re (2025 avg),7000 rideshare,1000,5e+07,0.26367,5007.26,1320.26,1,1.11111,3646.86,10268.7,0.0195167,50000,63915.6,4.5211e+07
1,400,1,100 mm budget,0.1,Re (2025 avg),7000 rideshare,1000,5e+08,0.26367,5007.26,1320.26,1,1.11111,3646.86,10268.7,0.0195167,500000,513916,3.63521e+08
1,400,1,100 mm budget,0.1,Re (2025 avg),7000 rideshare,10000,5e+07,0.26367,5007.26,1320.26,1,1.11111,3646.86,10268.7,0.0195167,5000,18915.6,1.338e+07
1,400,1,100 mm budget,0.1,Re (2025 avg),7000 rideshare,10000,5e+08,0.26367,5007.26,1320.26,1,1.11111,3646.86,10268.7,0.0195167,50000,63915.6,4.5211e+07
1,400,1,100 mm budget,0.1,Re (2025 avg),7000 rideshare,100000,5e+07,0.26367,5007.26,1320.26,1,1.11111,3646.86,10268.7,0.0195167,500,14415.6,1.01969e+07
1,400,1,100 mm budget,0.1,Re (2025 avg),7000 rideshare,100000,5e+08,0.26367,5007.26,1320.26,1,1.11111,3646.86,10268.7,0.0195167,5000,18915.6,1.338e+07
1,400,1,100 mm budget,0.1,W (upper),3000 dedicated,1000,5e+07,0.26367,5007.26,1320.26,1,1.11111,146.696,4400.87,0.0195167,50000,54547.6,3.85845e+07
1,400,1,100 mm budget,0.1,W (upper),3000 dedicated,1000,5e+08,0.26367,5007.26,1320.26,1,1.11111,146.696,4400.87,0.0195167,500000,504548,3.56894e+08
1,400,1,100 mm budget,0.1,W (upper),3000 dedicated,10000,5e+07,0.26367,5007.26,1320.26,1,1.11111,146.696,4400.87,0.0195167,5000,9547.59,6.75354e+06
1,400,1,100 mm budget,0.1,W (upper),3000 dedicated,10000,5e+08,0.26367,5007.26,1320.26,1,1.11111,146.696,4400.87,0.0195167,50000,54547.6,3.85845e+07
1,400,1,100 mm budget,0.1,W (upper),3000 dedicated,100000,5e+07,0.26367,5007.26,1320.26,1,1.11111,146.696,4400.87,0.0195167,500,5047.59,3.57044e+06
1,400,1,100 mm budget,0.1,W (upper),3000 dedicated,100000,5e+08,0.26367,5007.26,1320.26,1,1.11111,146.696,4400.87,0.0195167,5000,9547.59,6.75354e+06
1,400,1,100 mm budget,0.1,W (upper),7000 rideshare,1000,5e+07,0.26367,5007.26,1320.26,1,1.11111,146.696,10268.7,0.0195167,50000,60415.4,4.27352e+07
1,400,1,100 mm budget,0.1,W (upper),7000 rideshare,1000,5e+08,0.26367,5007.26,1320.26,1,1.11111,146.696,10268.7,0.0195167,500000,510415,3.61045e+08
1,400,1,100 mm budget,0.1,W (upper),7000 rideshare,10000,5e+07,0.26367,5007.26,1320.26,1,1.11111,146.696,10268.7,0.0195167,5000,15415.4,1.09042e+07
