d_debris_cm,h_km,dh_km,v_rel_m_s,solar_case,P_viable,P_viable_no_value_test,P_viable_perkg,P_c1,P_c2,P_c3,P_c4,P_c5,P_c6,median_t_natural,median_cost_object,median_shot_g,median_t_decay,d_miss_mm
0.5,800,200,619,nominal,0,0.6577,0,0.9962,1,1,0.9962,0.66005,0,11,23976.7,1.15512,2.5244,5.77491
0.5,800,200,619,solar_max,0,0.65895,0,0.9962,1,1,0.9962,0.66175,0,1.86608,23817.6,1.15117,0.527413,5.77491
0.5,800,200,800,solar_min,0,0,0,0.9289,1,0,0.9289,0.65795,0,100.34,23999.8,0.575856,28.1263,4.64462
0.5,800,200,800,nominal,0,0.61725,0,0.92905,1,1,0.92905,0.66345,0,11,23108.8,0.578189,2.5244,4.64462
0.5,800,200,800,solar_max,0,0.6112,0,0.92625,1,1,0.92625,0.65975,0,1.86608,23932.9,0.576496,0.527413,4.64462
0.5,800,200,1000,solar_min,0,0,0,0.7667,1,0,0.7667,0.6582,0,100.34,23718.4,0.326182,28.1263,3.9048
0.5,800,200,1000,nominal,0,0.50915,0,0.76685,1,1,0.76685,0.6636,0,11,23761.6,0.327216,2.5244,3.9048
0.5,800,200,1000,solar_max,0,0.5025,0,0.76645,1,1,0.76645,0.65625,0,1.86608,23988.6,0.325991,0.527413,3.9048
0.5,800,250,400,solar_min,0.6632,0.6632,0,1,1,1,1,0.6632,1,100.34,24049.4,4.99479,16.7771,8.61863
0.5,800,250,400,nominal,0,0.66305,0,1,1,1,1,0.66305,0,11,24084,5.00107,1.56663,8.61863
0.5,800,250,400,solar_max,0,0.66395,0,1,1,1,1,0.66395,0,1.86608,23361.7,5.0071,0.35696,8.61863
0.5,800,250,500,solar_min,0.6565,0.6565,0,0.99495,1,1,0.99495,0.6602,1,100.34,23836.8,2.62976,16.7771,6.99863
0.5,800,250,500,nominal,0,0.65465,0,0.9941,1,1,0.9941,0.6585,0,11,23984.8,2.63205,1.56663,6.99863
0.5,800,250,500,solar_max,0,0.6624,0,0.99425,1,1,0.99425,0.666,0,1.86608,23273.6,2.63374,0.35696,6.99863
0.5,800,250,619,solar_min,0.6182,0.6182,0,0.9366,1,1,0.9366,0.65975,1,100.34,23903.5,1.45394,16.7771,5.77491
0.5,800,250,619,nominal,0,0.624,0,0.94,1,1,0.94,0.66315,0,11,23369.1,1.44779,1.56663,5.77491
0.5,800,250,619,solar_max,0,0.62485,0,0.9406,1,1,0.9406,0.6646,0,1.86608,23741.3,1.45274,0.35696,5.77491
0.5,800,250,800,solar_min,0.5026,0.5026,0,0.7584,1,1,0.7584,0.6601,1,100.34,23869.5,0.726822,16.7771,4.64462
0.5,800,250,800,nominal,0,0.4974,0,0.75665,1,1,0.75665,0.65875,0,11,23916.8,0.728313,1.56663,4.64462
0.5,800,250,800,solar_max,0,0.50915,0,0.7632,1,1,0.7632,0.66385,0,1.86608,23421,0.725211,0.35696,4.64462
0.5,800,250,1000,solar_min,0.35015,0.35015,0,0.5335,1,1,0.5335,0.65975,1,100.34,23829.8,0.410169,16.7771,3.9048
0.5,800,250,1000,nominal,0,0.35935,0,0.54205,1,1,0.54205,0.65915,0,11,23704.9,0.408441,1.56663,3.9048
0.5,800,250,1000,solar_max,0,0.3545,0,0.53235,1,1,0.53235,0.66465,0,1.86608,23101.6,0.410437,0.35696,3.9048
0.5,900,150,400,solar_min,0,0,0,1,1,0,1,0.65725,0,10000,24515.1,2.91229,115.911,8.61863
0.5,900,150,400,nominal,0.66225,0.66225,0,1,1,1,1,0.66225,1,31.763,23226.1,2.91205,13.195,8.61863
0.5,900,150,400,solar_max,0,0.65915,0,1,1,1,1,0.65915,0,5.14056,23665.4,2.92303,2.23314,8.61863
0.5,900,150,500,solar_min,0,0,0,1,1,0,1,0.65935,0,10000,24250,1.53485,115.911,6.99863
0.5,900,150,500,nominal,0.6658,0.6658,0,1,1,1,1,0.6658,1,31.763,23557.2,1.53067,13.195,6.99863
0.5,900,150,500,solar_max,0,0.6651,0,1,1,1,1,0.6651,0,5.14056,23408.2,1.53184,2.23314,6.99863
0.5,900,150,619,solar_min,0,0,0,1,1,0,1,0.6597,0,10000,23914.1,0.844221,115.911,5.77491
0.5,900,150,619,nominal,0.65725,0.65725,0,1,1,1,1,0.65725,1,31.763,23948,0.839304,13.195,5.77491
0.5,900,150,619,solar_max,0,0.6622,0,1,1,1,1,0.6622,0,5.14056,23823.5,0.844262,2.23314,5.77491
0.5,900,150,800,solar_min,0,0,0,0.9996,1,0,0.9996,0.6604,0,10000,24171.5,0.423628,115.911,4.64462
0.5,900,150,800,nominal,0.6594,0.6594,0,0.9995,1,1,0.9995,0.65975,1,31.763,24288.8,0.421443,13.195,4.64462
0.5,900,150,800,solar_max,0,0.658,0,0.9994,1,1,0.9994,0.65845,0,5.14056,23589.9,0.422341,2.23314,4.64462
0.5,900,150,1000,solar_min,0,0,0,0.96305,1,0,0.96305,0.65805,0,10000,24210.9,0.23823,115.911,3.9048
0.5,900,150,1000,nominal,0.62965,0.62965,0,0.9605,1,1,0.9605,0.6556,1,31.763,23808.7,0.238212,13.195,3.9048
0.5,900,150,1000,solar_max,0,0.6386,0,0.96295,1,1,0.96295,0.6647,0,5.14056,23298.8,0.238698,2.23314,3.9048
0.5,900,200,400,solar_min,0,0,0,1,1,0,1,0.6635,0,10000,23887.9,3.897,87.5406,8.61863
0.5,900,200,400,nominal,0.66355,0.66355,0,1,1,1,1,0.66355,1,31.763,24345.9,3.89714,9.09243,8.61863
0.5,900,200,400,solar_max,0,0.6639,0,1,1,1,1,0.6639,0,5.14056,23432.5,3.88315,1.6083,8.61863
0.5,900,200,500,solar_min,0,0,0,1,1,0,1,0.6634,0,10000,23590.7,2.05049,87.5406,6.99863
0.5,900,200,500,nominal,0.6561,0.6561,0,1,1,1,1,0.6561,1,31.763,24057.5,2.06298,9.09243,6.99863
0.5,900,200,500,solar_max,0,0.66025,0,1,1,1,1,0.66025,0,5.14056,24423.2,2.04772,1.6083,6.99863
0.5,900,200,619,solar_min,0,0,0,0.998,1,0,0.998,0.66025,0,10000,23743.2,1.13379,87.5406,5.77491
0.5,900,200,619,nominal,0.6628,0.6628,0,0.9977,1,1,0.9977,0.66425,1,31.763,23314.9,1.13286,9.09243,5.77491
0.5,900,200,619,solar_max,0,0.6606,0,0.99765,1,1,0.99765,0.6624,0,5.14056,24029.3,1.13063,1.6083,5.77491
0.5,900,200,800,solar_min,0,0,0,0.93425,1,0,0.93425,0.66995,0,10000,22994.9,0.56697,87.5406,4.64462
0.5,900,200,800,nominal,0.61835,0.61835,0,0.93425,1,1,0.93425,0.66125,1,31.763,24326.4,0.565676,9.09243,4.64462
0.5,900,200,800,solar_max,0,0.61315,0,0.9336,1,1,0.9336,0.656,0,5.14056,24051,0.566149,1.6083,4.64462
0.5,900,200,1000,solar_min,0,0,0,0.78635,1,0,0.78635,0.65505,0,10000,24367.3,0.318937,87.5406,3.9048
0.5,900,200,1000,nominal,0.51985,0.51985,0,0.78425,1,1,0.78425,0.66195,1,31.763,23885.5,0.31903,9.09243,3.9048
0.5,900,200,1000,solar_max,0,0.51515,0,0.7796,1,1,0.7796,0.6594,0,5.14056,23432.8,0.320291,1.6083,3.9048
0.5,900,250,400,solar_min,0,0,0,1,1,0,1,0.6638,0,10000,23547.7,4.87908,62.1789,8.61863
0.5,900,250,400,nominal,0.65655,0.65655,0,1,1,1,1,0.65655,1,31.763,24438.9,4.93499,5.9944,8.61863
0.5,900,250,400,solar_max,0,0.6645,0,1,1,1,1,0.6645,0,5.14056,23639.3,4.87563,1.12685,8.61863
0.5,900,250,500,solar_min,0,0,0,0.9968,1,0,0.9968,0.6632,0,10000,23858.7,2.57576,62.1789,6.99863
0.5,900,250,500,nominal,0.66045,0.66045,0,0.99615,1,1,0.99615,0.6631,1,31.763,23557,2.57631,5.9944,6.99863
0.5,900,250,500,solar_max,0,0.6608,0,0.9966,1,1,0.9966,0.66305,0,5.14056,23639.9,2.5592,1.12685,6.99863
0.5,900,250,619,solar_min,0,0,0,0.9467,1,0,0.9467,0.6608,0,10000,24411.2,1.41914,62.1789,5.77491
0.5,900,250,619,nominal,0.6254,0.6254,0,0.94665,1,1,0.94665,0.65935,1,31.763,24066.5,1.41652,5.9944,5.77491
0.5,900,250,619,solar_max,0,0.6247,0,0.9462,1,1,0.9462,0.6602,0,5.14056,23816.3,1.42056,1.12685,5.77491
0.5,900,250,800,solar_min,0,0,0,0.7835,1,0,0.7835,0.661,0,10000,23848.1,0.707989,62.1789,4.64462
0.5,900,250,800,nominal,0.51875,0.51875,0,0.7789,1,1,0.7789,0.66315,1,31.763,23469.8,0.711407,5.9944,4.64462
0.5,900,250,800,solar_max,0,0.51835,0,0.7835,1,1,0.7835,0.6641,0,5.14056,23581.1,0.708551,1.12685,4.64462
0.5,900,250,1000,solar_min,0,0,0,0.55685,1,0,0.55685,0.66075,0,10000,23360,0.401817,62.1789,3.9048
0.5,900,250,1000,nominal,0.37275,0.37275,0,0.5599,1,1,0.5599,0.66505,1,31.763,23619.6,0.400752,5.9944,3.9048
0.5,900,250,1000,solar_max,0,0.36645,0,0.55525,1,1,0.55525,0.66225,0,5.14056,23997.1,0.402294,1.12685,3.9048
0.5,1000,150,400,solar_min,0,0,0,1,1,0,1,0.667,0,10000,22991.5,2.86487,10000,8.61863
0.5,1000,150,400,nominal,0,0,0,1,1,0,1,0.66355,0,75.6186,23834,2.84742,37.2702,8.61863
0.5,1000,150,400,solar_max,0,0.6646,0,1,1,1,1,0.6646,0,13.0148,23321.6,2.84845,6.09229,8.61863
0.5,1000,150,500,solar_min,0,0,0,1,1,0,1,0.6585,0,10000,23571.2,1.51478,10000,6.99863
0.5,1000,150,500,nominal,0,0,0,1,1,0,1,0.6604,0,75.6186,24501.3,1.50426,37.2702,6.99863
0.5,1000,150,500,solar_max,0,0.6586,0,1,1,1,1,0.6586,0,13.0148,23709,1.50749,6.09229,6.99863
0.5,1000,150,619,solar_min,0,0,0,1,1,0,1,0.6628,0,10000,23835.1,0.829453,10000,5.77491
0.5,1000,150,619,nominal,0,0,0,1,1,0,1,0.65705,0,75.6186,24594.6,0.822378,37.2702,5.77491
0.5,1000,150,619,solar_max,0,0.6646,0,1,1,1,1,0.6646,0,13.0148,23255.6,0.828074,6.09229,5.77491
0.5,1000,150,800,solar_min,0,0,0,0.99995,1,0,0.99995,0.66035,0,10000,23845.6,0.412968,10000,4.64462
0.5,1000,150,800,nominal,0,0,0,0.9999,1,0,0.9999,0.66205,0,75.6186,23621.6,0.41197,37.2702,4.64462
0.5,1000,150,800,solar_max,0,0.6635,0,0.99985,1,1,0.99985,0.66365,0,13.0148,23670.4,0.41222,6.09229,4.64462
0.5,1000,150,1000,solar_min,0,0,0,0.9674,1,0,0.9674,0.66295,0,10000,24084.9,0.23277,10000,3.9048
0.5,1000,150,1000,nominal,0,0,0,0.9717,1,0,0.9717,0.6589,0,75.6186,23865.8,0.233348,37.2702,3.9048
0.5,1000,150,1000,solar_max,0,0.64305,0,0.97005,1,1,0.97005,0.66385,0,13.0148,23078.4,0.233956,6.09229,3.9048
0.5,1000,200,400,solar_min,0,0,0,1,1,0,1,0.65995,0,10000,23870.6,3.80846,198.762,8.61863
0.5,1000,200,400,nominal,0,0,0,1,1,0,1,0.65665,0,75.6186,24186.5,3.80237,27.4871,8.61863
0.5,1000,200,400,solar_max,0,0.66105,0,1,1,1,1,0.66105,0,13.0148,23723.9,3.8014,4.51507,8.61863
0.5,1000,200,500,solar_min,0,0,0,1,1,0,1,0.66115,0,10000,24166.5,2.01736,198.762,6.99863
0.5,1000,200,500,nominal,0,0,0,1,1,0,1,0.6656,0,75.6186,23483.5,2.02282,27.4871,6.99863
0.5,1000,200,500,solar_max,0,0.65765,0,1,1,1,1,0.65765,0,13.0148,23832.4,2.01643,4.51507,6.99863
0.5,1000,200,619,solar_min,0,0,0,0.99915,1,0,0.99915,0.6592,0,10000,24277.3,1.10152,198.762,5.77491
0.5,1000,200,619,nominal,0,0,0,0.9987,1,0,0.9987,0.6613,0,75.6186,23262.4,1.10414,27.4871,5.77491
0.5,1000,200,619,solar_max,0,0.65695,0,0.99905,1,1,0.99905,0.6576,0,13.0148,24054.9,1.10539,4.51507,5.77491
0.5,1000,200,800,solar_min,0,0,0,0.9459,1,0,0.9459,0.6663,0,10000,23512.9,0.553818,198.762,4.64462
0.5,1000,200,800,nominal,0,0,0,0.9433,1,0,0.9433,0.6597,0,75.6186,24331.8,0.553284,27.4871,4.64462
0.5,1000,200,800,solar_max,0,0.62605,0,0.947,1,1,0.947,0.6608,0,13.0148,23561.6,0.554734,4.51507,4.64462
0.5,1000,200,1000,solar_min,0,0,0,0.80335,1,0,0.80335,0.6613,0,10000,23687.9,0.312421,198.762,3.9048
0.5,1000,200,1000,nominal,0,0,0,0.80155,1,0,0.80155,0.65195,0,75.6186,24369.8,0.313386,27.4871,3.9048
0.5,1000,200,1000,solar_max,0,0.5234,0,0.79705,1,1,0.79705,0.65565,0,13.0148,24378.5,0.314801,4.51507,3.9048
0.5,1000,250,400,solar_min,0,0,0,1,1,0,1,0.6608,0,10000,23950.4,4.77935,156.826,8.61863
0.5,1000,250,400,nominal,0.65925,0.65925,0,1,1,1,1,0.65925,1,75.6186,24017.1,4.77756,19.4427,8.61863
0.5,1000,250,400,solar_max,0,0.6579,0,1,1,1,1,0.6579,0,13.0148,23666.4,4.79664,3.26278,8.61863
0.5,1000,250,500,solar_min,0,0,0,0.9984,1,0,0.9984,0.65335,0,10000,24349.3,2.52119,156.826,6.99863
0.5,1000,250,500,nominal,0.65985,0.65985,0,0.99765,1,1,0.99765,0.66165,1,75.6186,23510.3,2.53598,19.4427,6.99863
0.5,1000,250,500,solar_max,0,0.65775,0,0.99795,1,1,0.99795,0.65925,0,13.0148,23748.4,2.52412,3.26278,6.99863
0.5,1000,250,619,solar_min,0,0,0,0.9547,1,0,0.9547,0.65515,0,10000,24007.5,1.38563,156.826,5.77491
0.5,1000,250,619,nominal,0.63205,0.63205,0,0.9553,1,1,0.9553,0.66165,1,75.6186,23517.6,1.3829,19.4427,5.77491
0.5,1000,250,619,solar_max,0,0.6333,0,0.9552,1,1,0.9552,0.6617,0,13.0148,23910.1,1.39298,3.26278,5.77491
0.5,1000,250,800,solar_min,0,0,0,0.79505,1,0,0.79505,0.6576,0,10000,23877.6,0.69766,156.826,4.64462
0.5,1000,250,800,nominal,0.5328,0.5328,0,0.8021,1,1,0.8021,0.6652,1,75.6186,23596.5,0.694641,19.4427,4.64462
0.5,1000,250,800,solar_max,0,0.52785,0,0.7974,1,1,0.7974,0.66315,0,13.0148,23319.5,0.693993,3.26278,4.64462
0.5,1000,250,1000,solar_min,0,0,0,0.5837,1,0,0.5837,0.6598,0,10000,24444.1,0.395063,156.826,3.9048
0.5,1000,250,1000,nominal,0.37765,0.37765,0,0.5746,1,1,0.5746,0.6599,1,75.6186,23812.2,0.394105,19.4427,3.9048
0.5,1000,250,1000,solar_max,0,0.38905,0,0.58365,1,1,0.58365,0.6667,0,13.0148,23436.1,0.392813,3.26278,3.9048
0.5,1100,150,400,solar_min,0,0,0,1,1,0,1,0.65995,0,10000,23575.9,2.76948,10000,8.61863
0.5,1100,150,400,nominal,0,0,0,1,1,0,1,0.66015,0,151.884,23989.2,2.78184,86.7232,8.61863
0.5,1100,150,400,solar_max,0.65835,0.65835,0,1,1,1,1,0.65835,1,29.9742,23802.6,2.76911,15.2409,8.61863
0.5,1100,150,500,solar_min,0,0,0,1,1,0,1,0.66355,0,10000,23610.6,1.46561,10000,6.99863
0.5,1100,150,500,nominal,0,0,0,1,1,0,1,0.65855,0,151.884,23989.2,1.46844,86.7232,6.99863
0.5,1100,150,500,solar_max,0.65895,0.65895,0,1,1,1,1,0.65895,1,29.9742,23983.2,1.46887,15.2409,6.99863
0.5,1100,150,619,solar_min,0,0,0,1,1,0,1,0.65725,0,10000,24126.8,0.809099,10000,5.77491
0.5,1100,150,619,nominal,0,0,0,1,1,0,1,0.6589,0,151.884,23903.4,0.809861,86.7232,5.77491
0.5,1100,150,619,solar_max,0.6565,0.6565,0,1,1,1,1,0.6565,1,29.9742,24238.1,0.809696,15.2409,5.77491
0.5,1100,150,800,solar_min,0,0,0,1,1,0,1,0.6608,0,10000,24354.4,0.404585,10000,4.64462
0.5,1100,150,800,nominal,0,0,0,1,1,0,1,0.65955,0,151.884,23708.4,0.403629,86.7232,4.64462
0.5,1100,150,800,solar_max,0.6638,0.6638,0,1,1,1,1,0.6638,1,29.9742,23416.4,0.404603,15.2409,4.64462
0.5,1100,150,1000,solar_min,0,0,0,0.9728,1,0,0.9728,0.66125,0,10000,23345.9,0.230006,10000,3.9048
0.5,1100,150,1000,nominal,0,0,0,0.9723,1,0,0.9723,0.6606,0,151.884,23845.8,0.229048,86.7232,3.9048
0.5,1100,150,1000,solar_max,0.64265,0.64265,0,0.9761,1,1,0.9761,0.6578,1,29.9742,23787,0.228776,15.2409,3.9048
0.5,1100,200,400,solar_min,0,0,0,1,1,0,1,0.6639,0,10000,23925.8,3.73849,10000,8.61863
0.5,1100,200,400,nominal,0,0,0,1,1,0,1,0.66495,0,151.884,23519.5,3.71892,68.3034,8.61863
0.5,1100,200,400,solar_max,0.66435,0.66435,0,1,1,1,1,0.66435,1,29.9742,23180.2,3.73506,11.6459,8.61863
0.5,1100,200,500,solar_min,0,0,0,1,1,0,1,0.65805,0,10000,23802,1.96538,10000,6.99863
0.5,1100,200,500,nominal,0,0,0,1,1,0,1,0.66065,0,151.884,23846.8,1.96433,68.3034,6.99863
0.5,1100,200,500,solar_max,0.66005,0.66005,0,1,1,1,1,0.66005,1,29.9742,24548.9,1.96187,11.6459,6.99863
0.5,1100,200,619,solar_min,0,0,0,0.9998,1,0,0.9998,0.6613,0,10000,23754.7,1.08263,10000,5.77491
0.5,1100,200,619,nominal,0,0,0,0.99975,1,0,0.99975,0.6621,0,151.884,23827,1.0856,68.3034,5.77491
0.5,1100,200,619,solar_max,0.66595,0.66595,0,0.9998,1,1,0.9998,0.66615,1,29.9742,22978.8,1.08024,11.6459,5.77491
0.5,1100,200,800,solar_min,0,0,0,0.95115,1,0,0.95115,0.66165,0,10000,23901.8,0.543345,10000,4.64462
0.5,1100,200,800,nominal,0,0,0,0.95155,1,0,0.95155,0.6633,0,151.884,23835.1,0.543593,68.3034,4.64462
0.5,1100,200,800,solar_max,0.629,0.629,0,0.9516,1,1,0.9516,0.6595,1,29.9742,23987.7,0.542485,11.6459,4.64462
0.5,1100,200,1000,solar_min,0,0,0,0.8195,1,0,0.8195,0.6689,0,10000,23214.5,0.306385,10000,3.9048
0.5,1100,200,1000,nominal,0,0,0,0.8229,1,0,0.8229,0.66855,0,151.884,23189.6,0.306594,68.3034,3.9048
0.5,1100,200,1000,solar_max,0.5446,0.5446,0,0.81905,1,1,0.81905,0.66385,1,29.9742,23844.3,0.308818,11.6459,3.9048
0.5,1100,250,400,solar_min,0,0,0,1,1,0,1,0.6642,0,10000,23777.3,4.71142,10000,8.61863
0.5,1100,250,400,nominal,0,0,0,1,1,0,1,0.6641,0,151.884,23512.1,4.66683,51.9764,8.61863
0.5,1100,250,400,solar_max,0.65605,0.65605,0,1,1,1,1,0.65605,1,29.9742,23622.4,4.69209,8.68822,8.61863
0.5,1100,250,500,solar_min,0,0,0,0.9994,1,0,0.9994,0.65395,0,10000,24345.9,2.46732,10000,6.99863
0.5,1100,250,500,nominal,0,0,0,0.99925,1,0,0.99925,0.6585,0,151.884,24365,2.47018,51.9764,6.99863
0.5,1100,250,500,solar_max,0.66,0.66,0,0.99945,1,1,0.99945,0.66045,1,29.9742,23398.7,2.4811,8.68822,6.99863
0.5,1100,250,619,solar_min,0,0,0,0.96495,1,0,0.96495,0.6567,0,10000,24333.3,1.3639,10000,5.77491
0.5,1100,250,619,nominal,0,0,0,0.96115,1,0,0.96115,0.6652,0,151.884,23695.8,1.35697,51.9764,5.77491
0.5,1100,250,619,solar_max,0.6388,0.6388,0,0.96395,1,1,0.96395,0.6632,1,29.9742,23932.3,1.35647,8.68822,5.77491
0.5,1100,250,800,solar_min,0,0,0,0.81985,1,0,0.81985,0.6705,0,10000,23274.5,0.677447,10000,4.64462
0.5,1100,250,800,nominal,0,0,0,0.81775,1,0,0.81775,0.65975,0,151.884,23902,0.682226,51.9764,4.64462
0.5,1100,250,800,solar_max,0.53665,0.53665,0,0.8193,1,1,0.8193,0.6551,1,29.9742,24140.2,0.679939,8.68822,4.64462
0.5,1100,250,1000,solar_min,0,0,0,0.6055,1,0,0.6055,0.6589,0,10000,23976.6,0.383076,10000,3.9048
0.5,1100,250,1000,nominal,0,0,0,0.6016,1,0,0.6016,0.6578,0,151.884,23951.3,0.38605,51.9764,3.9048
0.5,1100,250,1000,solar_max,0.39445,0.39445,0,0.59855,1,1,0.59855,0.6583,1,29.9742,24034.1,0.385347,8.68822,3.9048
0.5,1200,150,400,solar_min,0,0,0,1,1,0,1,0.6583,0,10000,24402.1,2.73742,10000,8.61863
0.5,1200,150,400,nominal,0,0,0,1,1,0,1,0.66235,0,10000,23756.1,2.73364,170.873,8.61863
0.5,1200,150,400,solar_max,0,0,0,1,1,0,1,0.6566,0,62.2692,23939,2.72998,34.6006,8.61863
0.5,1200,150,500,solar_min,0,0,0,1,1,0,1,0.66095,0,10000,24082.5,1.44258,10000,6.99863
0.5,1200,150,500,nominal,0,0,0,1,1,0,1,0.6598,0,10000,23953.8,1.4439,170.873,6.99863
0.5,1200,150,500,solar_max,0,0,0,1,1,0,1,0.66595,0,62.2692,23481.5,1.43652,34.6006,6.99863
0.5,1200,150,619,solar_min,0,0,0,1,1,0,1,0.66065,0,10000,23786.6,0.795892,10000,5.77491
0.5,1200,150,619,nominal,0,0,0,1,1,0,1,0.65985,0,10000,23663,0.793376,170.873,5.77491
0.5,1200,150,619,solar_max,0,0,0,1,1,0,1,0.6559,0,62.2692,24286.7,0.788268,34.6006,5.77491
0.5,1200,150,800,solar_min,0,0,0,1,1,0,1,0.66365,0,10000,23744.7,0.396701,10000,4.64462
0.5,1200,150,800,nominal,0,0,0,1,1,0,1,0.6662,0,10000,23810.5,0.396703,170.873,4.64462
0.5,1200,150,800,solar_max,0,0,0,1,1,0,1,0.6681,0,62.2692,23422,0.395656,34.6006,4.64462
0.5,1200,150,1000,solar_min,0,0,0,0.9803,1,0,0.9803,0.66275,0,10000,24087.7,0.224477,10000,3.9048
0.5,1200,150,1000,nominal,0,0,0,0.97875,1,0,0.97875,0.6653,0,10000,23421.3,0.223742,170.873,3.9048
0.5,1200,150,1000,solar_max,0,0,0,0.9803,1,0,0.9803,0.66235,0,62.2692,23415.6,0.223628,34.6006,3.9048
0.5,1200,200,400,solar_min,0,0,0,1,1,0,1,0.66515,0,10000,23209,3.66995,10000,8.61863
0.5,1200,200,400,nominal,0,0,0,1,1,0,1,0.66075,0,10000,23931.1,3.66848,141.759,8.61863
0.5,1200,200,400,solar_max,0,0,0,1,1,0,1,0.66245,0,62.2692,23451.1,3.66345,27.3383,8.61863
0.5,1200,200,500,solar_min,0,0,0,1,1,0,1,0.65765,0,10000,23988.6,1.92809,10000,6.99863
0.5,1200,200,500,nominal,0,0,0,1,1,0,1,0.6582,0,10000,24106.4,1.92542,141.759,6.99863
0.5,1200,200,500,solar_max,0,0,0,1,1,0,1,0.65915,0,62.2692,24316.6,1.9292,27.3383,6.99863
0.5,1200,200,619,solar_min,0,0,0,0.99995,1,0,0.99995,0.65705,0,10000,23811.4,1.05592,10000,5.77491
0.5,1200,200,619,nominal,0,0,0,0.99995,1,0,0.99995,0.66225,0,10000,23927.4,1.06048,141.759,5.77491
0.5,1200,200,619,solar_max,0,0,0,1,1,0,1,0.66295,0,62.2692,23707.8,1.06757,27.3383,5.77491
0.5,1200,200,800,solar_min,0,0,0,0.9596,1,0,0.9596,0.6583,0,10000,24461.5,0.532483,10000,4.64462
0.5,1200,200,800,nominal,0,0,0,0.9594,1,0,0.9594,0.6643,0,10000,23492.1,0.530036,141.759,4.64462
0.5,1200,200,800,solar_max,0,0,0,0.9614,1,0,0.9614,0.6625,0,62.2692,23805.2,0.529902,27.3383,4.64462
0.5,1200,200,1000,solar_min,0,0,0,0.8374,1,0,0.8374,0.66295,0,10000,23635.5,0.299768,10000,3.9048
0.5,1200,200,1000,nominal,0,0,0,0.83515,1,0,0.83515,0.66075,0,10000,23516.6,0.300802,141.759,3.9048
0.5,1200,200,1000,solar_max,0,0,0,0.8349,1,0,0.8349,0.66215,0,62.2692,23587.3,0.300236,27.3383,3.9048
0.5,1200,250,400,solar_min,0,0,0,1,1,0,1,0.6622,0,10000,23947,4.59713,10000,8.61863
0.5,1200,250,400,nominal,0,0,0,1,1,0,1,0.6653,0,10000,23419.9,4.5759,114.725,8.61863
0.5,1200,250,400,solar_max,0.66445,0.66445,0,1,1,1,1,0.66445,1,62.2692,24034.5,4.59726,21.1175,8.61863
0.5,1200,250,500,solar_min,0,0,0,0.99955,1,0,0.99955,0.66,0,10000,24306.3,2.42841,10000,6.99863
0.5,1200,250,500,nominal,0,0,0,0.9996,1,0,0.9996,0.65875,0,10000,24247.4,2.41908,114.725,6.99863
0.5,1200,250,500,solar_max,0.66395,0.66395,0,0.99965,1,1,0.99965,0.6641,1,62.2692,23687.3,2.41752,21.1175,6.99863
0.5,1200,250,619,solar_min,0,0,0,0.9684,1,0,0.9684,0.66005,0,10000,23944.1,1.33193,10000,5.77491
0.5,1200,250,619,nominal,0,0,0,0.96925,1,0,0.96925,0.6644,0,10000,23760.7,1.33948,114.725,5.77491
0.5,1200,250,619,solar_max,0.64155,0.64155,0,0.96935,1,1,0.96935,0.66245,1,62.2692,23519.9,1.33512,21.1175,5.77491
0.5,1200,250,800,solar_min,0,0,0,0.83575,1,0,0.83575,0.662,0,10000,23666.7,0.664725,10000,4.64462
0.5,1200,250,800,nominal,0,0,0,0.82995,1,0,0.82995,0.6554,0,10000,24156.4,0.666865,114.725,4.64462
0.5,1200,250,800,solar_max,0.54995,0.54995,0,0.8322,1,1,0.8322,0.6613,1,62.2692,23610.9,0.665456,21.1175,4.64462
0.5,1200,250,1000,solar_min,0,0,0,0.62785,1,0,0.62785,0.66405,0,10000,23548,0.376196,10000,3.9048
0.5,1200,250,1000,nominal,0,0,0,0.62175,1,0,0.62175,0.66365,0,10000,23933.4,0.378182,114.725,3.9048
0.5,1200,250,1000,solar_max,0.40885,0.40885,0,0.61895,1,1,0.61895,0.66025,1,62.2692,24278.9,0.380127,21.1175,3.9048
1,400,150,400,solar_min,0,0.65295,0,1,1,1,1,0.65295,0,0.290574,24567.4,6.49094,0.0251787,8.61863
1,400,150,400,nominal,0,0.65845,0,1,1,1,1,0.65845,0,0.0624484,24387.9,6.49006,0.00985503,8.61863
1,400,150,400,solar_max,0,0.66045,0,1,1,1,1,0.66045,0,0.0245183,23683.2,6.49107,0.00518621,8.61863
1,400,150,500,solar_min,0,0.6631,0,1,1,1,1,0.6631,0,0.290574,23984.4,3.39682,0.0251787,6.99863
1,400,150,500,nominal,0,0.66025,0,1,1,1,1,0.66025,0,0.0624484,23961.9,3.41337,0.00985503,6.99863
1,400,150,500,solar_max,0,0.6608,0,1,1,1,1,0.6608,0,0.0245183,23912.3,3.41127,0.00518621,6.99863
1,400,150,619,solar_min,0,0.6638,0,1,1,1,1,0.6638,0,0.290574,23438.8,1.88385,0.0251787,5.77491
1,400,150,619,nominal,0,0.6643,0,1,1,1,1,0.6643,0,0.0624484,23943.6,1.87673,0.00985503,5.77491
1,400,150,619,solar_max,0,0.65315,0,1,1,1,1,0.65315,0,0.0245183,24361.6,1.87955,0.00518621,5.77491
